customer_id,amount,payment_method,failure_reason,previous_payments,previous_successes,previous_failures,previous_recovery,customer_tenure_months,average_payment_amount,retry_count,intervention,recovery_outcome
C11584,5636.97,Card,Authentication Failure,4,3,1,Yes,17,3629.52,0,Reminder,Not Recovered
C11585,6964.17,Card,Temporary Failure,9,2,7,No,33,6865.47,0,No Action,Not Recovered
C11586,4606.4,UPI,Insufficient Funds,1,1,0,No,21,5792.28,3,No Action,Not Recovered
C11587,2982.23,UPI,Authentication Failure,1,0,1,No,14,2470.24,3,No Action,Recovered
C11588,2063.13,Wallet,Insufficient Funds,20,8,12,No,10,2637.1,2,No Action,Not Recovered
C11589,4285.38,UPI,Insufficient Funds,19,6,13,No,23,4986.69,1,Payment Link,Not Recovered
C11590,1696.53,NetBanking,Insufficient Funds,3,1,2,No,14,1187.93,3,No Action,Recovered
C11591,386.44,NetBanking,Bank Declined,10,7,3,Yes,22,431.13,2,No Action,Not Recovered
C11592,5672.0,NetBanking,Bank Declined,12,9,3,No,28,4091.46,2,No Action,Not Recovered
C11593,8243.64,UPI,Technical Error,18,0,18,No,9,9264.47,3,No Action,Recovered
C11594,604.08,NetBanking,Insufficient Funds,14,10,4,Yes,23,431.42,3,No Action,Not Recovered
C11595,1783.38,NetBanking,Technical Error,10,3,7,No,7,1630.03,0,No Action,Recovered
C11596,6564.12,Card,Bank Declined,10,4,6,No,24,6913.83,0,No Action,Not Recovered
C11597,20744.7,UPI,Insufficient Funds,18,0,18,No,9,13282.82,0,Payment Link,Not Recovered
C11598,4067.1,UPI,Bank Declined,1,0,1,No,7,2939.08,2,No Action,Not Recovered
C11599,2234.22,UPI,Technical Error,15,1,14,No,23,1913.22,0,No Action,Recovered
C11600,3455.53,Card,Bank Declined,8,6,2,Yes,25,3351.37,3,No Action,Recovered
C11601,12015.48,Card,Temporary Failure,3,3,0,Yes,22,15461.4,0,Retry,Recovered
C11602,2385.77,UPI,Temporary Failure,18,12,6,Yes,7,1788.89,3,No Action,Not Recovered
C11603,2110.53,Card,Temporary Failure,9,4,5,No,6,1853.0,3,No Action,Not Recovered
C11604,2718.55,UPI,Temporary Failure,16,2,14,No,36,2665.87,1,No Action,Recovered
C11605,1865.69,Card,Bank Declined,15,10,5,Yes,22,1560.88,1,Reminder,Recovered
C11606,4412.45,Wallet,Temporary Failure,5,0,5,Yes,35,4856.33,0,No Action,Not Recovered
C11607,14673.41,UPI,Technical Error,13,0,13,No,33,11816.23,3,No Action,Not Recovered
C11608,5179.76,UPI,Temporary Failure,20,13,7,Yes,21,6308.33,1,Reminder,Recovered
C11609,3268.76,UPI,Insufficient Funds,7,5,2,No,11,3282.24,2,No Action,Not Recovered
C11610,3167.19,Card,Bank Declined,16,16,0,Yes,13,2118.99,1,Reminder,Recovered
C11611,1145.39,Card,Temporary Failure,7,3,4,No,3,1261.76,0,No Action,Recovered
C11612,8107.44,Wallet,Authentication Failure,16,5,11,No,13,8556.55,2,No Action,Not Recovered
C11613,3758.52,UPI,Temporary Failure,13,0,13,Yes,34,3273.21,2,No Action,Not Recovered
C11614,3462.22,Wallet,Insufficient Funds,17,8,9,No,28,2108.23,3,No Action,Not Recovered
C11615,50000.0,UPI,Technical Error,9,3,6,Yes,34,38028.06,3,No Action,Not Recovered
C11616,5079.93,Card,Bank Declined,12,8,4,Yes,32,4696.74,3,No Action,Recovered
C11617,2192.1,UPI,Temporary Failure,13,8,5,Yes,23,1665.85,3,No Action,Recovered
C11618,2843.99,NetBanking,Insufficient Funds,9,5,4,Yes,24,3020.3,1,Payment Link,Recovered
C11619,10024.69,Card,Technical Error,5,4,1,No,1,11727.48,0,Retry,Recovered
C11620,4379.4,Card,Authentication Failure,7,6,1,Yes,24,5626.71,0,Reminder,Recovered
C11621,1265.76,NetBanking,Authentication Failure,1,0,1,Yes,3,1414.6,3,No Action,Not Recovered
C11622,8345.12,UPI,Insufficient Funds,4,4,0,No,17,9606.96,1,Payment Link,Not Recovered
C11623,2343.81,UPI,Authentication Failure,4,0,4,No,7,2547.14,1,No Action,Not Recovered
C11624,17902.36,NetBanking,Temporary Failure,16,2,14,No,10,24855.44,1,No Action,Not Recovered
C11625,9490.89,UPI,Temporary Failure,5,1,4,No,19,7676.24,0,No Action,Not Recovered
C11626,2796.69,UPI,Technical Error,4,1,3,No,24,2273.73,3,No Action,Not Recovered
C11627,11146.3,Card,Temporary Failure,6,4,2,No,9,7814.3,1,Reminder,Recovered
C11628,4223.14,Card,Temporary Failure,3,1,2,No,15,4174.77,1,No Action,Not Recovered
C11629,7913.05,UPI,Temporary Failure,8,3,5,No,22,5356.58,3,No Action,Not Recovered
C11630,5894.86,UPI,Insufficient Funds,17,14,3,Yes,17,4810.9,1,Payment Link,Recovered
C11631,2032.38,UPI,Technical Error,18,13,5,No,19,2004.22,0,Retry,Recovered
C11632,2390.39,UPI,Bank Declined,18,12,6,No,9,3265.46,2,No Action,Not Recovered
C11633,9118.11,NetBanking,Temporary Failure,12,8,4,No,19,12501.39,0,Reminder,Recovered
C11634,3060.18,Wallet,Bank Declined,1,0,1,No,8,3656.89,3,No Action,Not Recovered
C11635,2896.13,Card,Authentication Failure,12,3,9,Yes,6,2639.53,3,No Action,Not Recovered
C11636,1863.02,UPI,Technical Error,11,10,1,Yes,21,2407.26,0,Retry,Recovered
C11637,5613.5,Wallet,Insufficient Funds,13,5,8,Yes,29,7299.6,2,No Action,Not Recovered
C11638,20828.33,Card,Authentication Failure,3,1,2,No,34,27663.31,3,No Action,Not Recovered
C11639,1702.79,UPI,Technical Error,8,2,6,No,12,1893.54,3,No Action,Not Recovered
C11640,4078.26,Wallet,Temporary Failure,3,2,1,No,32,3105.33,0,Reminder,Recovered
C11641,12379.86,NetBanking,Temporary Failure,17,15,2,Yes,6,8329.97,2,No Action,Recovered
C11642,3753.1,Card,Temporary Failure,13,10,3,Yes,17,4998.46,2,No Action,Not Recovered
C11643,5744.21,Card,Technical Error,10,6,4,No,32,3701.78,2,No Action,Not Recovered
C11644,1709.81,UPI,Temporary Failure,17,10,7,Yes,8,1430.62,3,No Action,Recovered
C11645,5634.68,UPI,Bank Declined,3,3,0,No,29,5575.91,2,No Action,Not Recovered
C11646,3443.81,Card,Temporary Failure,13,3,10,No,31,2126.83,0,No Action,Recovered
C11647,8801.11,UPI,Authentication Failure,6,5,1,Yes,19,11666.13,3,No Action,Not Recovered
C11648,10341.9,UPI,Insufficient Funds,14,11,3,Yes,9,8580.64,2,No Action,Recovered
C11649,31751.67,NetBanking,Authentication Failure,10,9,1,No,28,19775.06,1,Reminder,Recovered
C11650,6359.83,NetBanking,Authentication Failure,20,15,5,Yes,31,8871.15,2,No Action,Recovered
C11651,5191.03,Card,Temporary Failure,16,6,10,No,19,4407.78,2,No Action,Not Recovered
C11652,4673.0,NetBanking,Insufficient Funds,18,12,6,Yes,33,6081.5,3,No Action,Recovered
C11653,3015.49,NetBanking,Temporary Failure,13,4,9,No,26,2903.25,0,No Action,Not Recovered
C11654,5243.98,Card,Authentication Failure,10,0,10,No,1,5928.32,1,No Action,Not Recovered
C11655,3158.11,UPI,Bank Declined,6,4,2,No,11,2503.98,3,No Action,Recovered
C11656,4577.09,UPI,Temporary Failure,10,5,5,No,2,4587.62,2,No Action,Not Recovered
C11657,11477.31,UPI,Temporary Failure,5,5,0,Yes,35,9252.1,3,No Action,Recovered
C11658,1787.93,UPI,Insufficient Funds,6,2,4,Yes,13,2433.14,3,No Action,Not Recovered
C11659,9956.22,UPI,Authentication Failure,7,1,6,Yes,34,6459.16,1,No Action,Not Recovered
C11660,11472.88,UPI,Bank Declined,11,7,4,Yes,34,9404.77,2,No Action,Recovered
C11661,3639.48,Card,Authentication Failure,16,14,2,Yes,35,4784.05,3,No Action,Recovered
C11662,732.57,Wallet,Insufficient Funds,12,8,4,Yes,32,720.87,0,Payment Link,Recovered
C11663,2459.69,UPI,Temporary Failure,12,12,0,No,12,2656.63,1,Retry,Recovered
C11664,11289.69,Card,Authentication Failure,20,1,19,No,33,12659.75,3,No Action,Not Recovered
C11665,3927.49,Card,Temporary Failure,5,2,3,No,18,2579.35,1,No Action,Not Recovered
C11666,1798.32,UPI,Authentication Failure,16,7,9,No,5,1104.51,3,No Action,Not Recovered
C11667,2671.06,Wallet,Insufficient Funds,6,2,4,Yes,19,3606.66,3,No Action,Recovered
C11668,7836.48,Card,Temporary Failure,9,5,4,No,31,6403.99,3,No Action,Not Recovered
C11669,6194.62,UPI,Bank Declined,5,0,5,No,27,5601.49,0,No Action,Not Recovered
C11670,3304.05,NetBanking,Authentication Failure,16,14,2,Yes,15,3785.37,0,Reminder,Not Recovered
C11671,2982.72,UPI,Authentication Failure,18,13,5,Yes,4,2353.49,0,Reminder,Recovered
C11672,2923.81,Card,Temporary Failure,19,2,17,No,19,3468.98,3,No Action,Not Recovered
C11673,1912.41,UPI,Temporary Failure,12,0,12,No,21,1848.52,0,No Action,Not Recovered
C11674,14564.61,NetBanking,Bank Declined,2,2,0,No,1,18719.72,1,Reminder,Not Recovered
C11675,3090.82,UPI,Bank Declined,10,8,2,No,20,2543.23,0,Reminder,Recovered
C11676,10591.18,Card,Technical Error,12,1,11,No,22,8081.68,1,No Action,Not Recovered
C11677,13508.88,UPI,Temporary Failure,14,0,14,Yes,13,17093.47,2,No Action,Recovered
C11678,8890.14,Card,Authentication Failure,18,6,12,Yes,1,7654.95,2,No Action,Recovered
C11679,2832.04,NetBanking,Bank Declined,19,4,15,No,15,2632.37,0,No Action,Not Recovered
C11680,5524.97,Card,Technical Error,6,1,5,No,15,6823.15,0,No Action,Not Recovered
C11681,3923.32,Card,Bank Declined,5,5,0,Yes,14,4348.85,1,Reminder,Recovered
C11682,1941.25,Card,Insufficient Funds,16,16,0,Yes,5,1850.75,3,No Action,Not Recovered
C11683,5185.06,NetBanking,Authentication Failure,14,12,2,Yes,6,4147.59,1,Reminder,Recovered
C11684,1557.47,Card,Bank Declined,13,4,9,No,31,1886.66,2,No Action,Not Recovered
C11685,10344.32,NetBanking,Authentication Failure,2,1,1,Yes,26,7699.74,3,No Action,Not Recovered
C11686,2758.26,NetBanking,Authentication Failure,2,0,2,Yes,25,3703.31,1,No Action,Not Recovered
C11687,4698.4,UPI,Bank Declined,12,4,8,No,15,3384.04,0,No Action,Not Recovered
C11688,5017.46,UPI,Bank Declined,1,0,1,Yes,6,6241.45,2,No Action,Not Recovered
C11689,3251.68,UPI,Temporary Failure,19,11,8,Yes,1,3054.63,2,No Action,Recovered
C11690,6395.85,NetBanking,Temporary Failure,16,11,5,No,7,4789.24,0,Reminder,Not Recovered
C11691,2735.66,UPI,Temporary Failure,7,1,6,No,4,2522.01,1,No Action,Not Recovered
C11692,8031.19,Card,Temporary Failure,7,3,4,Yes,1,6242.17,0,No Action,Recovered
C11693,1362.76,NetBanking,Temporary Failure,16,8,8,No,2,965.92,1,No Action,Recovered
C11694,4425.57,UPI,Insufficient Funds,6,2,4,Yes,34,3502.06,2,No Action,Not Recovered
C11695,18867.44,Card,Insufficient Funds,18,12,6,Yes,35,24412.93,0,Payment Link,Not Recovered
C11696,1796.84,UPI,Insufficient Funds,1,1,0,No,13,1230.39,2,No Action,Recovered
C11697,2325.88,UPI,Temporary Failure,1,0,1,No,17,3205.14,2,No Action,Not Recovered
C11698,6034.06,NetBanking,Temporary Failure,14,13,1,Yes,10,3644.56,3,No Action,Recovered
C11699,4617.99,UPI,Bank Declined,6,4,2,Yes,3,5202.58,0,Reminder,Not Recovered
C11700,5295.19,UPI,Bank Declined,6,2,4,Yes,4,6805.43,2,No Action,Not Recovered
C11701,5915.9,NetBanking,Insufficient Funds,4,3,1,Yes,25,7969.7,1,Payment Link,Not Recovered
C11702,6646.37,UPI,Bank Declined,12,9,3,No,29,4753.41,0,Reminder,Recovered
C11703,9718.72,Wallet,Technical Error,18,9,9,No,1,11259.79,1,No Action,Not Recovered
C11704,5551.95,Wallet,Insufficient Funds,10,7,3,Yes,30,3807.97,1,Payment Link,Not Recovered
C11705,3297.91,UPI,Bank Declined,3,0,3,No,10,2909.05,1,No Action,Not Recovered
C11706,6850.72,UPI,Authentication Failure,3,3,0,No,29,8121.81,0,Reminder,Not Recovered
C11707,18287.17,Card,Technical Error,8,0,8,No,32,16033.8,1,No Action,Not Recovered
C11708,3597.31,Card,Insufficient Funds,1,0,1,No,1,3060.23,0,Payment Link,Not Recovered
C11709,1834.31,UPI,Bank Declined,18,14,4,Yes,17,1270.89,3,No Action,Recovered
C11710,9698.38,Card,Temporary Failure,15,0,15,No,12,6334.5,1,No Action,Not Recovered
C11711,3632.75,UPI,Bank Declined,20,10,10,No,2,2514.67,0,No Action,Not Recovered
C11712,703.39,NetBanking,Authentication Failure,17,4,13,No,9,914.67,1,No Action,Not Recovered
C11713,7879.24,UPI,Bank Declined,11,3,8,No,12,4798.13,2,No Action,Not Recovered
C11714,2606.56,UPI,Authentication Failure,13,9,4,Yes,25,3008.73,1,Reminder,Recovered
C11715,3720.54,UPI,Insufficient Funds,20,20,0,No,36,4520.08,2,No Action,Not Recovered
C11716,5216.77,Wallet,Authentication Failure,10,7,3,Yes,35,5500.1,2,No Action,Not Recovered
C11717,4658.5,Card,Bank Declined,13,8,5,Yes,22,5518.55,1,Reminder,Not Recovered
C11718,7055.84,NetBanking,Temporary Failure,17,15,2,Yes,33,7915.35,1,Retry,Recovered
C11719,2823.3,UPI,Bank Declined,1,1,0,No,21,2722.92,2,No Action,Not Recovered
C11720,6030.19,UPI,Temporary Failure,20,11,9,No,22,5464.37,3,No Action,Not Recovered
C11721,3250.01,UPI,Temporary Failure,16,2,14,No,28,4397.48,0,No Action,Not Recovered
C11722,7223.52,Card,Technical Error,16,14,2,Yes,4,9950.76,1,Retry,Recovered
C11723,6544.26,Card,Temporary Failure,3,1,2,Yes,26,7336.23,2,No Action,Not Recovered
C11724,1892.58,Card,Technical Error,2,1,1,No,23,1434.27,0,No Action,Recovered
C11725,9536.06,UPI,Temporary Failure,6,4,2,No,23,9138.59,1,Reminder,Recovered
C11726,2605.24,Wallet,Temporary Failure,11,0,11,No,8,2598.02,0,No Action,Not Recovered
C11727,7634.98,UPI,Authentication Failure,3,3,0,Yes,32,9210.66,2,No Action,Not Recovered
C11728,5366.22,Wallet,Insufficient Funds,1,1,0,No,1,6086.48,1,Payment Link,Not Recovered
C11729,17406.46,UPI,Bank Declined,11,2,9,Yes,30,17612.75,3,No Action,Not Recovered
C11730,3345.18,Card,Bank Declined,13,4,9,No,28,3827.86,0,No Action,Not Recovered
C11731,3024.79,UPI,Bank Declined,5,5,0,No,17,1873.09,1,Reminder,Recovered
C11732,3938.34,UPI,Authentication Failure,18,4,14,No,23,4809.93,0,No Action,Not Recovered
C11733,3138.52,Card,Bank Declined,15,10,5,No,24,2414.48,0,Reminder,Not Recovered
C11734,7585.57,UPI,Insufficient Funds,18,16,2,Yes,22,8534.73,1,Payment Link,Recovered
C11735,1097.73,UPI,Authentication Failure,15,0,15,No,5,758.73,1,No Action,Not Recovered
C11736,1721.76,Card,Temporary Failure,20,1,19,No,25,1190.72,1,No Action,Not Recovered
C11737,1702.42,Card,Bank Declined,20,0,20,Yes,7,1070.02,2,No Action,Not Recovered
C11738,8555.21,NetBanking,Authentication Failure,20,3,17,No,22,11362.91,1,No Action,Not Recovered
C11739,15717.66,UPI,Bank Declined,7,0,7,No,34,17032.4,0,No Action,Not Recovered
C11740,3679.35,Card,Technical Error,17,1,16,No,36,3273.04,1,No Action,Not Recovered
C11741,3494.66,Card,Bank Declined,8,2,6,No,20,4299.21,2,No Action,Not Recovered
C11742,4230.57,UPI,Technical Error,13,10,3,Yes,17,4657.29,2,No Action,Not Recovered
C11743,10133.0,Card,Authentication Failure,16,5,11,No,4,11106.42,1,No Action,Not Recovered
C11744,1904.87,UPI,Temporary Failure,10,10,0,Yes,18,1885.12,0,Retry,Recovered
C11745,4840.36,UPI,Temporary Failure,14,9,5,Yes,28,2934.91,2,No Action,Not Recovered
C11746,8727.27,UPI,Insufficient Funds,6,2,4,Yes,16,7040.9,0,Payment Link,Recovered
C11747,5972.52,UPI,Technical Error,20,19,1,Yes,8,4104.68,3,No Action,Recovered
C11748,4655.08,Card,Temporary Failure,7,0,7,No,18,5259.9,2,No Action,Recovered
C11749,8909.62,Card,Temporary Failure,6,0,6,No,29,7117.87,3,No Action,Not Recovered
C11750,460.11,Wallet,Insufficient Funds,17,9,8,No,16,441.77,2,No Action,Not Recovered
C11751,6879.83,Card,Authentication Failure,8,4,4,No,30,6073.13,0,No Action,Not Recovered
C11752,2370.34,UPI,Bank Declined,12,6,6,No,34,1693.75,3,No Action,Not Recovered
C11753,924.77,NetBanking,Insufficient Funds,4,0,4,No,30,1263.88,0,Payment Link,Not Recovered
C11754,6021.02,NetBanking,Temporary Failure,10,7,3,No,21,8108.72,2,No Action,Not Recovered
C11755,12003.78,UPI,Insufficient Funds,6,2,4,No,22,8014.76,0,Payment Link,Recovered
C11756,3583.48,Card,Temporary Failure,7,6,1,Yes,25,4521.97,3,No Action,Recovered
C11757,8572.8,Wallet,Temporary Failure,8,7,1,Yes,22,8493.06,1,Retry,Recovered
C11758,14528.57,Card,Authentication Failure,3,0,3,Yes,28,17710.16,1,No Action,Not Recovered
C11759,11452.7,Wallet,Authentication Failure,8,4,4,No,33,8256.55,2,No Action,Not Recovered
C11760,14853.95,UPI,Temporary Failure,15,4,11,No,2,10484.2,1,No Action,Not Recovered
C11761,7242.72,UPI,Temporary Failure,1,1,0,Yes,4,9506.84,2,No Action,Recovered
C11762,4248.82,UPI,Insufficient Funds,13,0,13,Yes,16,5601.03,0,Payment Link,Recovered
C11763,1110.4,Card,Insufficient Funds,18,4,14,No,12,1080.12,0,Payment Link,Recovered
C11764,3285.26,NetBanking,Temporary Failure,15,7,8,No,17,4258.11,3,No Action,Not Recovered
C11765,2037.45,Wallet,Insufficient Funds,7,7,0,No,36,2310.4,3,No Action,Not Recovered
C11766,22715.52,UPI,Temporary Failure,15,1,14,No,16,16991.39,1,No Action,Not Recovered
C11767,3474.97,UPI,Technical Error,3,2,1,No,23,2999.47,0,Reminder,Recovered
C11768,4414.34,NetBanking,Technical Error,14,5,9,Yes,8,3129.1,3,No Action,Recovered
C11769,6218.21,Card,Bank Declined,20,9,11,Yes,9,7580.99,1,No Action,Not Recovered
C11770,4141.99,UPI,Insufficient Funds,4,1,3,No,14,5749.91,2,No Action,Not Recovered
C11771,15523.19,Card,Authentication Failure,4,2,2,No,9,16099.14,3,No Action,Not Recovered
C11772,2430.69,Card,Authentication Failure,3,0,3,No,26,2733.78,3,No Action,Not Recovered
C11773,4673.84,NetBanking,Temporary Failure,5,1,4,No,36,5594.0,1,No Action,Recovered
C11774,2208.51,Card,Temporary Failure,11,4,7,Yes,3,1721.33,3,No Action,Recovered
C11775,1391.35,UPI,Bank Declined,8,4,4,Yes,10,1208.81,1,No Action,Recovered
C11776,2451.94,Wallet,Temporary Failure,2,2,0,Yes,25,2279.95,3,No Action,Recovered
C11777,3883.22,Card,Insufficient Funds,16,4,12,No,4,4177.07,0,Payment Link,Not Recovered
C11778,2837.3,UPI,Bank Declined,10,4,6,No,30,3632.86,0,No Action,Recovered
C11779,2298.73,UPI,Bank Declined,18,0,18,No,11,1846.71,0,No Action,Not Recovered
C11780,1298.54,Card,Insufficient Funds,7,1,6,No,19,1268.3,3,No Action,Not Recovered
C11781,3742.71,UPI,Bank Declined,5,4,1,Yes,13,4495.84,1,Reminder,Recovered
C11782,1200.24,UPI,Authentication Failure,7,6,1,Yes,36,804.05,0,Reminder,Recovered
C11783,7347.35,Card,Temporary Failure,6,2,4,No,3,7423.14,2,No Action,Not Recovered
C11784,4272.7,UPI,Bank Declined,1,1,0,No,14,3057.13,3,No Action,Recovered
C11785,1246.39,Card,Temporary Failure,11,0,11,Yes,10,1285.43,1,No Action,Not Recovered
C11786,3123.42,UPI,Temporary Failure,13,10,3,Yes,27,3792.64,3,No Action,Recovered
C11787,2191.46,Card,Bank Declined,12,11,1,Yes,24,1730.28,1,Reminder,Recovered
C11788,5163.6,UPI,Temporary Failure,1,1,0,No,16,6607.25,1,Retry,Recovered
C11789,11689.08,UPI,Temporary Failure,15,2,13,No,10,10144.29,3,No Action,Not Recovered
C11790,892.4,UPI,Temporary Failure,1,1,0,No,27,671.65,2,No Action,Not Recovered
C11791,4385.55,Wallet,Bank Declined,3,3,0,Yes,7,4263.89,2,No Action,Recovered
C11792,3519.04,NetBanking,Technical Error,15,8,7,Yes,28,4577.78,3,No Action,Recovered
C11793,6843.96,UPI,Temporary Failure,9,7,2,Yes,26,4483.8,0,Retry,Recovered
C11794,4743.86,NetBanking,Bank Declined,14,14,0,Yes,18,4089.48,0,Reminder,Recovered
C11795,2191.79,Card,Temporary Failure,8,3,5,Yes,13,2460.35,1,No Action,Recovered
C11796,3098.91,Wallet,Bank Declined,4,4,0,Yes,8,2745.83,0,Reminder,Recovered
C11797,2115.89,UPI,Insufficient Funds,20,8,12,No,27,1389.42,3,No Action,Not Recovered
C11798,9460.26,Card,Bank Declined,20,2,18,No,14,8188.79,3,No Action,Not Recovered
C11799,4068.78,UPI,Authentication Failure,6,5,1,Yes,6,5113.51,2,No Action,Recovered
C11800,18306.33,UPI,Authentication Failure,1,1,0,No,20,25160.77,0,Reminder,Recovered
C11801,3810.52,Wallet,Temporary Failure,18,6,12,No,28,2407.58,0,No Action,Not Recovered
C11802,2269.52,Card,Authentication Failure,6,0,6,No,23,2395.31,1,No Action,Not Recovered
C11803,1191.63,UPI,Temporary Failure,14,6,8,No,12,815.36,3,No Action,Not Recovered
C11804,945.33,UPI,Authentication Failure,11,0,11,Yes,24,1081.76,3,No Action,Not Recovered
C11805,1126.35,Card,Temporary Failure,17,15,2,Yes,22,682.92,3,No Action,Recovered
C11806,4953.01,Card,Insufficient Funds,9,4,5,No,26,3030.22,2,No Action,Not Recovered
C11807,6009.1,UPI,Temporary Failure,7,5,2,Yes,22,7340.14,2,No Action,Recovered
C11808,1129.01,Wallet,Temporary Failure,14,1,13,No,7,744.64,2,No Action,Not Recovered
C11809,8185.18,UPI,Technical Error,17,15,2,No,15,6909.48,3,No Action,Not Recovered
C11810,2717.86,UPI,Authentication Failure,8,1,7,Yes,30,3713.77,3,No Action,Not Recovered
C11811,4498.43,Wallet,Bank Declined,16,3,13,No,4,6244.71,0,No Action,Not Recovered
C11812,14527.9,UPI,Technical Error,12,4,8,No,6,10592.62,3,No Action,Not Recovered
C11813,8196.98,UPI,Technical Error,12,6,6,No,2,8596.35,3,No Action,Not Recovered
C11814,3226.73,Card,Temporary Failure,5,4,1,Yes,31,3379.42,2,No Action,Recovered
C11815,1960.78,NetBanking,Temporary Failure,5,2,3,No,24,1886.08,0,No Action,Not Recovered
C11816,715.23,UPI,Temporary Failure,14,11,3,No,35,958.24,3,No Action,Not Recovered
C11817,2250.09,Wallet,Insufficient Funds,6,6,0,Yes,31,2707.37,1,Payment Link,Recovered
C11818,3378.36,NetBanking,Temporary Failure,7,0,7,No,25,4093.29,2,No Action,Not Recovered
C11819,1815.84,UPI,Temporary Failure,17,9,8,No,8,1481.1,1,No Action,Recovered
C11820,3601.28,Card,Temporary Failure,9,3,6,No,12,3412.05,0,No Action,Recovered
C11821,4253.64,UPI,Temporary Failure,13,12,1,Yes,2,4210.84,2,No Action,Recovered
C11822,3341.47,UPI,Authentication Failure,9,8,1,Yes,15,2803.93,0,Reminder,Not Recovered
C11823,2378.08,NetBanking,Temporary Failure,16,15,1,Yes,32,1607.24,3,No Action,Recovered
C11824,4577.8,Wallet,Bank Declined,4,2,2,No,11,3209.44,2,No Action,Not Recovered
C11825,5696.47,UPI,Bank Declined,2,1,1,No,17,4241.23,0,No Action,Not Recovered
C11826,1671.92,UPI,Bank Declined,13,10,3,Yes,21,1275.55,0,Reminder,Not Recovered
C11827,12367.11,Card,Temporary Failure,13,8,5,Yes,22,9817.13,0,Reminder,Recovered
C11828,3696.64,UPI,Insufficient Funds,19,7,12,No,33,2973.46,1,Payment Link,Recovered
C11829,4060.78,UPI,Temporary Failure,12,6,6,Yes,29,3916.92,2,No Action,Recovered
C11830,7048.86,UPI,Insufficient Funds,4,0,4,No,15,7102.84,0,Payment Link,Recovered
C11831,4820.45,Card,Temporary Failure,10,4,6,No,21,4083.42,2,No Action,Not Recovered
C11832,8574.59,UPI,Bank Declined,16,6,10,Yes,2,11368.51,3,No Action,Not Recovered
C11833,5032.89,UPI,Bank Declined,19,12,7,Yes,3,5246.85,3,No Action,Not Recovered
C11834,2450.63,NetBanking,Bank Declined,8,1,7,No,25,3014.23,0,No Action,Not Recovered
C11835,5341.45,NetBanking,Insufficient Funds,6,6,0,No,13,7154.29,2,No Action,Not Recovered
C11836,1602.1,Card,Insufficient Funds,4,1,3,No,24,1170.35,0,Payment Link,Recovered
